DOI_Link,CrossRef_Link,PDF_Link,Private_Favorite,DataFrom_Manual,DOI,ReferenceDOIs,UnstructuredRefString,PrintISSN,OnlineISSN,ArticleTitle_CR,Authors_CR,PublishedDate_CR,ArticleTitle_English_JS,ArticleTitle_Japanese_JS,Link_English_JS,Link_Japanese_JS,Authors_English_JS,Authors_Japanese_JS,JournalCode_JS,MaterialTitle_English_JS,MaterialTitle_Japanese_JS,Volume_JS,SubVolume_JS,Number_JS,StartingPage_JS,EndingPage_JS,PublishedYear_JS,JOI_JS,SystemCode_JS,SystemName_JS,Title_JS,Link_JS,Id_JS,UpdatedOn_JS
https://dx.doi.org/10.3130/aijs.87.534,https://api.crossref.org/v1/works/10.3130/aijs.87.534,,,,10.3130/aijs.87.534,,,1340-4202,1881-8153,,,,DAMAGE EVALUATION METHOD BASED ON HEAT GENERATION CHARACTERISTICS OF STEEL UNDER CYCLIC BENDING STRESS,繰返し曲げ応力を受ける鋼材の発熱特性を利用した損傷評価法,https://www.jstage.jst.go.jp/article/aijs/87/796/87_534/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_534/_article/-char/ja/,"[""Natsuhiko SAKIYAMA"",""Eriko IWASAKI"",""Kenjiro MORI"",""Takumi ITO""]","[""崎山 夏彦"",""岩﨑 恵梨子"",""森 健士郎"",""伊藤 拓海""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,534,543,2022,,1,J-STAGE,繰返し曲げ応力を受ける鋼材の発熱特性を利用した損傷評価法,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_534/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.544,https://api.crossref.org/v1/works/10.3130/aijs.87.544,,,,10.3130/aijs.87.544,,,1340-4202,1881-8153,,,,STIFFNESS AND STRENGTH EVALUATION OF PRESTRESSED TIMBER BEAM WITH UNBONDED STEEL STRAND AND REINFORCED CONCRETE BEAM-COLUMN JOINT,アンボンドPC鋼より線により鉄筋コンクリート造柱梁接合部に圧着された集成材梁の剛性と耐力の評価,https://www.jstage.jst.go.jp/article/aijs/87/796/87_544/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_544/_article/-char/ja/,"[""Takashi SHIRAYAMA"",""Nozomi SATOU"",""Shigetaka TOKUTAKE""]","[""白山 貴志"",""佐藤 希"",""徳武 茂隆""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,544,555,2022,,1,J-STAGE,アンボンドPC鋼より線により鉄筋コンクリート造柱梁接合部に圧着された集成材梁の剛性と耐力の評価,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_544/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.556,https://api.crossref.org/v1/works/10.3130/aijs.87.556,,,,10.3130/aijs.87.556,,,1340-4202,1881-8153,,,,PROPERTY OF CEMENT BASED ADHESIVE ANCHOR CONSTRUCTED BELOW ZERO AND ESTIMATION OF MECHANICAL BEHAVIOR,氷点下で定着した無機系あと施工アンカーの特性と力学挙動評価,https://www.jstage.jst.go.jp/article/aijs/87/796/87_556/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_556/_article/-char/ja/,"[""Kenya MATSUNAGA"",""Yuya TAKASE"",""Takahide ABE"",""Genta ORITA"",""Shigehiro ANDO""]","[""松永 健也"",""高瀬 裕也"",""阿部 隆英"",""折田 現太"",""安藤 重裕""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,556,566,2022,,1,J-STAGE,氷点下で定着した無機系あと施工アンカーの特性と力学挙動評価,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_556/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.567,https://api.crossref.org/v1/works/10.3130/aijs.87.567,,,,10.3130/aijs.87.567,,,1340-4202,1881-8153,,,,EVALUATION METHOD CONSIDERING LATERAL TORSIONAL BUCKLING OF H-SHAPED BEAM-COLUMN UNDER ONE END BENDING MOMENT,一端曲げを受けるＨ形断面鋼柱の曲げねじれ座屈を考慮した構造性能評価手法,https://www.jstage.jst.go.jp/article/aijs/87/796/87_567/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_567/_article/-char/ja/,"[""Atsushi SATO"",""Shimpei YOSHIOKA""]","[""佐藤 篤司"",""吉岡 慎平""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,567,578,2022,,1,J-STAGE,一端曲げを受けるＨ形断面鋼柱の曲げねじれ座屈を考慮した構造性能評価手法,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_567/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.579,https://api.crossref.org/v1/works/10.3130/aijs.87.579,,,,10.3130/aijs.87.579,,,1340-4202,1881-8153,,,,SEISMIC RESPONSE PREDICTION METHOD OF MULTI-STORY NC BRACED FRAMES BASED ON ENERGY BALANCE,エネルギーの釣合に基づく多層NCブレース架構の地震応答予測,https://www.jstage.jst.go.jp/article/aijs/87/796/87_579/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_579/_article/-char/ja/,"[""Shingo KOMATSU"",""Teruaki YAMANISHI"",""Takao TAKAMATSU""]","[""小松 真吾"",""山西 央朗"",""高松 隆夫""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,579,590,2022,,1,J-STAGE,エネルギーの釣合に基づく多層NCブレース架構の地震応答予測,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_579/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.591,https://api.crossref.org/v1/works/10.3130/aijs.87.591,,,,10.3130/aijs.87.591,,,1340-4202,1881-8153,,,,VERTICAL LOADING EXPERIMENTAL STUDY ON THE STRUCTURAL CHARACTERISTIC AT THE TOP LAYER OF THE HOKIJI THREE-STORIED-PAGODA,法起寺三重塔の最上層の構造特性に関する実験的考察,https://www.jstage.jst.go.jp/article/aijs/87/796/87_591/_article,https://www.jstage.jst.go.jp/article/aijs/87/796/87_591/_article/-char/ja/,"[""Yusuke NAKAJIMA"",""Hidekazu NISHIZAWA""]","[""中嶋 裕典"",""西澤 英和""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,796,591,599,2022,,1,J-STAGE,法起寺三重塔の最上層の構造特性に関する実験的考察,,https://www.jstage.jst.go.jp/article/aijs/87/796/87_591/_article/-char/ja/,2022-06-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.600,https://api.crossref.org/v1/works/10.3130/aijs.87.600,,,,10.3130/aijs.87.600,,,1340-4202,1881-8153,,,,STUDY ON EVALUATION METHOD AND CRITERIA FOR CARBONATION SUPPRESSION EFFECT OF EXTERIOR FINISHING MATERIALS,建築用外装仕上材の中性化抑制効果の評価方法および評価基準に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/797/87_600/_article,https://www.jstage.jst.go.jp/article/aijs/87/797/87_600/_article/-char/ja/,"[""Hitoshi HAMASAKI"",""Kenji MOTOHASHI"",""Kotaro ETCHUYA"",""Shinya NORITAKE"",""Koichi MATSUZAWA"",""Naoko TSUCHIYA""]","[""濱崎 仁"",""本橋 健司"",""越中谷 光太郎"",""則竹 慎也"",""松沢 晃一"",""土屋 直子""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,600,609,2022,,1,J-STAGE,建築用外装仕上材の中性化抑制効果の評価方法および評価基準に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/797/87_600/_article/-char/ja/,2022-07-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.610,https://api.crossref.org/v1/works/10.3130/aijs.87.610,,,,10.3130/aijs.87.610,,,1340-4202,1881-8153,,,,"GEOMETRIC ANALYSIS OF HEIGHT, VOLUME AND SURFACE AREA OF READY-MIXED CONCRETE LOADED IN ROTATING DRUM OF TRUCK AGITATOR (PART 1): RELATIONSHIP BETWEEN HEIGHT AND VOLUME OF READY-MIXED CONCRETE LOADED IN ROTATING DRUM",トラックアジテータの回転ドラム内に積載されたレディーミクストコンクリートの高さと容積と表面積に関する幾何解析（その１）：回転ドラム内に積載されたレディーミクストコンクリートの高さと容積の関係,https://www.jstage.jst.go.jp/article/aijs/87/797/87_610/_article,https://www.jstage.jst.go.jp/article/aijs/87/797/87_610/_article/-char/ja/,"[""Shigeharu NAKAMURA""]","[""中村 成春""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,610,621,2022,,1,J-STAGE,トラックアジテータの回転ドラム内に積載されたレディーミクストコンクリートの高さと容積と表面積に関する幾何解析（その１）：回転ドラム内に積載されたレディーミクストコンクリートの高さと容積の関係,,https://www.jstage.jst.go.jp/article/aijs/87/797/87_610/_article/-char/ja/,2022-07-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.622,https://api.crossref.org/v1/works/10.3130/aijs.87.622,,,,10.3130/aijs.87.622,,,1340-4202,1881-8153,,,,STUDY ON ASSURANCE DESIGN METHOD OF CONNECTIONS AT THE BOTTOM OF COLUMNS IN WOODEN WALL STRUCTURE (PART 2): PROPOSAL OF A CLASSIFICATION METHOD OF CONNECTION AND A CALCULATION METHOD OF ROCKING BEHAVIOR,木造耐力壁構造の柱脚接合部の保証設計法に関する研究（その2）：接合部の分類に応じた浮き上がり判定式の提案,https://www.jstage.jst.go.jp/article/aijs/87/797/87_622/_article,https://www.jstage.jst.go.jp/article/aijs/87/797/87_622/_article/-char/ja/,"[""Taro NAKA"",""Ryuki ODANI"",""Masahide MURAKAMI"",""Ken KAMACHI"",""Kenji AOKI"",""Masahiro INAYAMA""]","[""中 太郎"",""小谷 竜城"",""村上 雅英"",""蒲池 健"",""青木 謙治"",""稲山 正弘""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,622,633,2022,,1,J-STAGE,木造耐力壁構造の柱脚接合部の保証設計法に関する研究（その2）：接合部の分類に応じた浮き上がり判定式の提案,,https://www.jstage.jst.go.jp/article/aijs/87/797/87_622/_article/-char/ja/,2022-07-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.634,https://api.crossref.org/v1/works/10.3130/aijs.87.634,,,,10.3130/aijs.87.634,,,1340-4202,1881-8153,,,,RESTRAINT EFFECT ON LATERAL BUCKLING LOAD OF CONTINUOUS BRACED H-SHAPED BEAMS BASED ON PARTIAL FRAME LOADING TESTS,部分架構載荷実験による連続補剛H形鋼梁の横座屈性状に及ぼす補剛効果,https://www.jstage.jst.go.jp/article/aijs/87/797/87_634/_article,https://www.jstage.jst.go.jp/article/aijs/87/797/87_634/_article/-char/ja/,"[""Yuki YOSHINO"",""Wang LIAO"",""Yoshihiro KIMURA""]","[""吉野 裕貴"",""廖 望"",""木村 祥裕""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,634,645,2022,,1,J-STAGE,部分架構載荷実験による連続補剛H形鋼梁の横座屈性状に及ぼす補剛効果,,https://www.jstage.jst.go.jp/article/aijs/87/797/87_634/_article/-char/ja/,2022-07-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.646,https://api.crossref.org/v1/works/10.3130/aijs.87.646,,,,10.3130/aijs.87.646,,,1340-4202,1881-8153,,,,MEMBRANE ACTION OF FLOOR SLABS IN FIRE (PART 2): LOAD-BEARING FIRE TESTS OF A FLOORING SYSTEM COMPOSED OF COMPOSITE SLABS AND AN UNPROTECTED STEEL BEAM,床スラブの火災時メンブレン作用（その２）： デッキ合成スラブと無耐火被覆鋼梁による床システムの載荷加熱実験,https://www.jstage.jst.go.jp/article/aijs/87/797/87_646/_article,https://www.jstage.jst.go.jp/article/aijs/87/797/87_646/_article/-char/ja/,"[""Toru YOSHIDA"",""Takeo HIRASHIMA"",""Junichi SUZUKI"",""Fuminobu OZAKI"",""Kei KIMURA"",""Yukio MURAKAMI""]","[""吉田 徹"",""平島 岳夫"",""鈴木 淳一"",""尾崎 文宣"",""木村 慧"",""村上 行夫""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,646,656,2022,,1,J-STAGE,床スラブの火災時メンブレン作用（その２）： デッキ合成スラブと無耐火被覆鋼梁による床システムの載荷加熱実験,,https://www.jstage.jst.go.jp/article/aijs/87/797/87_646/_article/-char/ja/,2022-07-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.657,https://api.crossref.org/v1/works/10.3130/aijs.87.657,,,,10.3130/aijs.87.657,,,1340-4202,1881-8153,,,,STUDY ON SPATIAL VARIATION MODEL BASED ON GROUND MOTION SIMULATION USING 3-D HETEROGENEOUS SOIL MODELS,3次元不均質地盤モデルを用いた地震動シミュレーションに基づく地震動の空間変動モデルの構築,https://www.jstage.jst.go.jp/article/aijs/87/797/87_657/_article,https://www.jstage.jst.go.jp/article/aijs/87/797/87_657/_article/-char/ja/,"[""Ryoichi TOKUMITSU"",""Yu YAMAMOTO"",""Yasuo UCHIYAMA"",""Susumu OHNO""]","[""徳光 亮一"",""山本 優"",""内山 泰生"",""大野 晋""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,797,657,668,2022,,1,J-STAGE,3次元不均質地盤モデルを用いた地震動シミュレーションに基づく地震動の空間変動モデルの構築,,https://www.jstage.jst.go.jp/article/aijs/87/797/87_657/_article/-char/ja/,2022-07-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.669,https://api.crossref.org/v1/works/10.3130/aijs.87.669,,,,10.3130/aijs.87.669,,,1340-4202,1881-8153,,,,A STUDY ON THE MODIFICATION CONDITION TO REMOVE UNBURNED CARBON IN FLY ASH BY FLOTATION METHOD AND CHARACTERISTICS AS THE ADMIXTURE FOR CONCRETE,浮遊選鉱法によるフライアッシュ中の未燃炭素を除去する改質条件と混和材としての特性に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/798/87_669/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_669/_article/-char/ja/,"[""Yusuke YAMASAKI"",""Koji TAKASU"",""Hiroki SUYAMA"",""Koji HARADA"",""Hidehiro KOYAMADA""]","[""山崎 勇輔"",""高巣 幸二"",""陶山 裕樹"",""原田 耕司"",""小山田 英弘""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,669,679,2022,,1,J-STAGE,浮遊選鉱法によるフライアッシュ中の未燃炭素を除去する改質条件と混和材としての特性に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_669/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.680,https://api.crossref.org/v1/works/10.3130/aijs.87.680,,,,10.3130/aijs.87.680,,,1340-4202,1881-8153,,,,PROPOSAL OF THE FRAGILITY CURVE CONSIDERING THE DIRECTIONAL PROPERTY OF SEISMIC GROUND MOTIONS AND WOODEN BUILDINGS,地震動と木造建物の方向性を考慮に入れた被害関数の提案,https://www.jstage.jst.go.jp/article/aijs/87/798/87_680/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_680/_article/-char/ja/,"[""Shunsuke NAKAZAWA"",""Yuki SAKAI""]","[""中澤 駿佑"",""境 有紀""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,680,689,2022,,1,J-STAGE,地震動と木造建物の方向性を考慮に入れた被害関数の提案,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_680/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.690,https://api.crossref.org/v1/works/10.3130/aijs.87.690,,,,10.3130/aijs.87.690,,,1340-4202,1881-8153,,,,APPLICABILITY OF SEISMIC INTERFEROMETRY TO MICROTREMOR RECORDS FOR TWO DIMENSIONAL S-WAVE VELOCITY STRUCTURE SURVEY,2次元S波速度構造推定における地震波干渉法の常時微動記録への適用性,https://www.jstage.jst.go.jp/article/aijs/87/798/87_690/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_690/_article/-char/ja/,"[""Hirohito TAKAHASHI"",""Takashi HIRAI"",""Masafumi MORI""]","[""高橋 広人"",""平井 敬"",""護 雅史""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,690,700,2022,,1,J-STAGE,2次元S波速度構造推定における地震波干渉法の常時微動記録への適用性,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_690/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.701,https://api.crossref.org/v1/works/10.3130/aijs.87.701,,,,10.3130/aijs.87.701,,,1340-4202,1881-8153,,,,PROPOSAL OF AMD CONTROL METHOD BASED ON MODEL PREDICTIVE CONTROL FOR BMD VIBRATION CONTROL STRUCTURE AND VERIFICATION WITH SHAKING TABLE TEST,BMD制振架構におけるモデル予測制御に基づくAMD制御手法の提案と振動台実験による検証,https://www.jstage.jst.go.jp/article/aijs/87/798/87_701/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_701/_article/-char/ja/,"[""Naoto YOSHIDA"",""Sachie KOTSUKI"",""Kazuhiko MORIKAWA"",""Hiroshi KAMBARA"",""Akira FUKUKITA"",""Masaki TAKAHASHI""]","[""吉田 直人"",""小槻 祥江"",""森川 和彦"",""神原 浩"",""福喜多 輝"",""高橋 正樹""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,701,712,2022,,1,J-STAGE,BMD制振架構におけるモデル予測制御に基づくAMD制御手法の提案と振動台実験による検証,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_701/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.713,https://api.crossref.org/v1/works/10.3130/aijs.87.713,,,,10.3130/aijs.87.713,,,1340-4202,1881-8153,,,,COMPREHENSIVE RESPONSE EVALUATION METHOD FOR SEISMIC CONTROL STRUCTURE WITH LARGE DYNAMIC MASS DAMPER,大重量の動吸振器を有する制震架構の地震入力に対する応答評価法,https://www.jstage.jst.go.jp/article/aijs/87/798/87_713/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_713/_article/-char/ja/,"[""Tomoki YAGUCHI"",""Haruhiko KURINO""]","[""矢口 友貴"",""栗野 治彦""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,713,724,2022,,1,J-STAGE,大重量の動吸振器を有する制震架構の地震入力に対する応答評価法,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_713/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.725,https://api.crossref.org/v1/works/10.3130/aijs.87.725,,,,10.3130/aijs.87.725,,,1340-4202,1881-8153,,,,IMAGE-BASED MONITORING SYSTEM FOR CONCEALED SUSPENDED PIPING IN BUILDINGS,目視点検が困難な吊り配管等を対象とした画像モニタリングシステム,https://www.jstage.jst.go.jp/article/aijs/87/798/87_725/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_725/_article/-char/ja/,"[""Yurie SAKAKIBARA"",""Yohsuke KAWAMATA"",""Kohei FUJITA"",""Masahiro KURATA""]","[""榊原 由理江"",""河又 洋介"",""藤田 皓平"",""倉田 真宏""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,725,736,2022,,1,J-STAGE,目視点検が困難な吊り配管等を対象とした画像モニタリングシステム,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_725/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.737,https://api.crossref.org/v1/works/10.3130/aijs.87.737,,,,10.3130/aijs.87.737,,,1340-4202,1881-8153,,,,EVALUATION OF ULTIMATE BENDING STRENGTH AND DEFORMATION CAPACITY AT CONCRETE FILLED PART OF STEEL PIPE PILE,鋼管杭におけるコンクリート充填部の終局曲げ耐力と変形性能の評価,https://www.jstage.jst.go.jp/article/aijs/87/798/87_737/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_737/_article/-char/ja/,"[""Toshiharu HIROSE"",""Yoshitaka YANAGI"",""Kazuomi ICHIKAWA"",""Kimitoshi TAKANO"",""Yoshihiro KIMURA""]","[""廣瀬 智治"",""柳 悦孝"",""市川 和臣"",""高野 公寿"",""木村 祥裕""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,737,748,2022,,1,J-STAGE,鋼管杭におけるコンクリート充填部の終局曲げ耐力と変形性能の評価,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_737/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.749,https://api.crossref.org/v1/works/10.3130/aijs.87.749,,,,10.3130/aijs.87.749,,,1340-4202,1881-8153,,,,STUDY ON EVALUATION OF PROPERTIES OF PILE CONCRETE FOR USE IN DESIGN BASED ON SURVEY OF EXISTING CAST-IN-PLACE CONCRETE PILES,既存場所打ち杭調査に基づく設計用の杭体コンクリートの物性評価に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/798/87_749/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_749/_article/-char/ja/,"[""Michito SHOJI""]","[""勝二 理智""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,749,758,2022,,1,J-STAGE,既存場所打ち杭調査に基づく設計用の杭体コンクリートの物性評価に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_749/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.759,https://api.crossref.org/v1/works/10.3130/aijs.87.759,,,,10.3130/aijs.87.759,,,1340-4202,1881-8153,,,,EFFECT OF TENSIL PERFORMANCE AT COLUMN-TO-LINTEL CONNECTIONS ON SEISMIC PERFORMANCE OF WOODEN FRAME WITH HANGING MUD WALL,柱-水平材接合部の引張性能が土塗垂壁を有する木造軸組架構の耐震性能に及ぼす影響,https://www.jstage.jst.go.jp/article/aijs/87/798/87_759/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_759/_article/-char/ja/,"[""Hiromu SATO"",""Mitsuhiro MIYAMOTO""]","[""佐藤 宙"",""宮本 慎宏""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,759,769,2022,,1,J-STAGE,柱-水平材接合部の引張性能が土塗垂壁を有する木造軸組架構の耐震性能に及ぼす影響,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_759/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.770,https://api.crossref.org/v1/works/10.3130/aijs.87.770,,,,10.3130/aijs.87.770,,,1340-4202,1881-8153,,,,EVALUATION OF STIFFNESS PARALLEL TO GRAIN OF WOOD BASED ON STRONGEST LINK MODEL,最強リンクモデルに基づく繊維方向圧縮下の木材の剛性評価,https://www.jstage.jst.go.jp/article/aijs/87/798/87_770/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_770/_article/-char/ja/,"[""Marina TOTSUKA"",""Jun HAYAKAWA"",""Kenji AOKI"",""Masahiro INAYAMA""]","[""戸塚 真里奈"",""早川 潤"",""青木 謙治"",""稲山 正弘""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,770,779,2022,,1,J-STAGE,最強リンクモデルに基づく繊維方向圧縮下の木材の剛性評価,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_770/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.780,https://api.crossref.org/v1/works/10.3130/aijs.87.780,,,,10.3130/aijs.87.780,,,1340-4202,1881-8153,,,,STUDY ON EXAMINATION METHOD OF SHEAR FORCE ACTING ON CONNECTIONS BETWEEN JOINT MEMBERS OF SHEETS AND COLUMNS IN SHEATHED SHEAR WALLS,面材張り大壁の受け材・間柱と柱の仕口のせん断検定法に関する研究,https://www.jstage.jst.go.jp/article/aijs/87/798/87_780/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_780/_article/-char/ja/,"[""Masahide MURAKAMI"",""Kazuto HAIBARA""]","[""村上 雅英"",""灰原 和人""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,780,788,2022,,1,J-STAGE,面材張り大壁の受け材・間柱と柱の仕口のせん断検定法に関する研究,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_780/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.789,https://api.crossref.org/v1/works/10.3130/aijs.87.789,,,,10.3130/aijs.87.789,,,1340-4202,1881-8153,,,,EVALUATION OF VIBRATION CHARACTERISTICS OF HIGH-DAMPING TIMBER STRUCTURE BASED ON RESONANCE CURVE,共振曲線に基づく高減衰木質構造物の振動特性評価,https://www.jstage.jst.go.jp/article/aijs/87/798/87_789/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_789/_article/-char/ja/,"[""Yuji MIYAZU""]","[""宮津 裕次""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,789,798,2022,,1,J-STAGE,共振曲線に基づく高減衰木質構造物の振動特性評価,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_789/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.799,https://api.crossref.org/v1/works/10.3130/aijs.87.799,,,,10.3130/aijs.87.799,,,1340-4202,1881-8153,,,,FLEXURAL STRENGTH AND LOAD-DEFORMATION RELATIONSHIP OF FLY-ASH BASED GEOPOLYMER CONCRETE BEAMS,フライアッシュをベースとしたジオポリマーコンクリート梁の曲げ終局耐力と復元力特性,https://www.jstage.jst.go.jp/article/aijs/87/798/87_799/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_799/_article/-char/ja/,"[""Atsushi SHIBAYAMA"",""Minehiro NISHIYAMA""]","[""柴山 淳"",""西山 峰広""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,799,810,2022,,1,J-STAGE,フライアッシュをベースとしたジオポリマーコンクリート梁の曲げ終局耐力と復元力特性,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_799/_article/-char/ja/,2022-08-01T09:00+09:00
https://dx.doi.org/10.3130/aijs.87.811,https://api.crossref.org/v1/works/10.3130/aijs.87.811,,,,10.3130/aijs.87.811,,,1340-4202,1881-8153,,,,STRUCTURAL PERFORMANCE AND REPAIR EFFECT BY EPOXY RESIN OF ACTUAL MEMBERS OBTAINED FROM AN EXISTING RC BUILDING OF EXTREMELY LOW STRENGTH CONCRETE,極低強度コンクリートの既存建物から切り出したRC梁の構造性能とエポキシ樹脂注入による補修効果,https://www.jstage.jst.go.jp/article/aijs/87/798/87_811/_article,https://www.jstage.jst.go.jp/article/aijs/87/798/87_811/_article/-char/ja/,"[""Kazushi SADASUE"",""Eisuke SAKAMOTO"",""Hideo ARAKI""]","[""貞末 和史"",""坂本 英輔"",""荒木 秀夫""]",aijs,Journal of Structural and Construction Engineering (Transactions of AIJ),日本建築学会構造系論文集,87,,798,811,821,2022,,1,J-STAGE,極低強度コンクリートの既存建物から切り出したRC梁の構造性能とエポキシ樹脂注入による補修効果,,https://www.jstage.jst.go.jp/article/aijs/87/798/87_811/_article/-char/ja/,2022-08-01T09:00+09:00
